2020-10-08 Thursday 22:40:37 $(filename)s : INFO this is a message
2020-10-08 Thursday 22:40:37 $(filename)s : INFO  * Restarting with stat
2020-10-08 Thursday 22:40:38 $(filename)s : INFO this is a message
2020-10-08 Thursday 22:40:38 $(filename)s : WARNING  * Debugger is active!
2020-10-08 Thursday 22:40:38 $(filename)s : INFO  * Debugger PIN: 187-904-191
2020-10-08 Thursday 22:40:38 $(filename)s : INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2020-10-08 Thursday 22:40:53 $(filename)s : INFO (1, ('Python¿ª·¢¹¤³ÌÊ¦', '1-2Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐÎÖÏí¿Æ¼¼ÓÐÏÞ¹«Ë¾±±¾©·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (21, ('PythonÈË¹¤ÖÇÄÜ¿ª·¢¹¤³ÌÊ¦ÖúÀí', '4.5-6Ç§/ÔÂ', 'ÄÏ¾©-Óê»¨Ì¨Çø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐ5ÈË', '10-08·¢²¼'), 'ÄÏ¾©ÃÔµûæ«ÎÄ»¯´«Ã½ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (22, ('python¹¤³ÌÊ¦', '1-2Íò/ÔÂ', 'ÉîÛÚ-Áú¸ÚÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐÁÔÐ¾¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (23, ('ÉÏÊÐÒ½Ò©¹«Ë¾ Python¿ª·¢¹¤³ÌÊ¦', '12-18Íò/Äê', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Íò±¦Ê¢»ªÆóÒµ¹ÜÀí×ÉÑ¯£¨ÉÏº££©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (24, ('(¼±Æ¸) pythonÅÀ³æ¿ª·¢¹¤³ÌÊ¦', '6-8Ç§/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉîÛÚÊÐæÚÇìÅ·¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (25, ('Python¿ª·¢ (Ö°Î»±àºÅ£º649467119501570)', '1-1.5Íò/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÎÄË¼º£»Ô¼¼ÊõÓÐÏÞ¹«Ë¾Pactera Technology International Limited')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (26, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '1-1.8Íò/ÔÂ', 'ÄÏ¾©-Óê»¨Ì¨Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '10-08·¢²¼'), '½­ËÕÅ·µÛµç×Ó¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (27, ('python¿ª·¢£¨¿ÉÊµÏ°)', '4.5-6Ç§/ÔÂ', '´óÁ¬', 'ÕÐ3ÈË', '10-08·¢²¼', '', ''), '´óÁ¬ÐÇÓî¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (28, ('pythonÀÏÊ¦/python½²Ê¦/ÉÙ¶ù±à³Ì', '0.6-1.2Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ3ÈË', '10-08·¢²¼'), '¹ãÖÝÍ¼Áé½ÌÓý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (29, ('Python¿ª·¢¹¤³ÌÊ¦', '0.5-1Íò/ÔÂ', '³¤É³', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), '¹ã¶«ÐÂÔ´ÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (30, ('python¹¤³ÌÊ¦', '0.8-2Íò/ÔÂ', 'ÉÏº£-ËÉ½­Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '10-08·¢²¼'), 'ÉÏº£ËëÅ©ÐÅÏ¢¿Æ¼¼¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (31, ('pythonËã·¨¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉÏº£ËÙÇ¿ÐÅÏ¢¼¼Êõ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (32, ('python¿ª·¢¹¤³ÌÊ¦£¨ÄÏÄþ£©', '0.8-1Íò/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '3-4Äê¾­Ñé', '´ó×¨', '', ''), 'ÉîÛÚÊÐÜ°Èð¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (33, ('Python¿ª·¢¹¤³ÌÊ¦', '0.6-1.2Íò/ÔÂ', '¹ãÖÝ-»ÆÆÒÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), '¹ãÖÝÅ·ÈüË¹ÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (34, ('ºóÌ¨¿ª·¢¹¤³ÌÊ¦/ Python ¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉÏº£-ÆÕÍÓÇø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐ3ÈË', '10-08·¢²¼'), 'ÉÏº£ÀñÓöÊµÒµÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (35, ('pythonÉÙ¶ù±à³ÌÀÏÊ¦', '0.6-1Íò/ÔÂ', 'Îäºº-ºéÉ½Çø', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐ3ÈË', '10-08·¢²¼'), '¿¨°ÍÇàÉÙ¶ù¿Æ¼¼»î¶¯ÖÐÐÄ')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (36, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '1.5-2Íò/ÔÂ', 'Îäºº-ºéÉ½Çø', '1Äê¾­Ñé', '±¾¿Æ', '', ''), '±±¾©é¦ÄÏÐÂÓî¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (37, ('Python¿ª·¢¹¤³ÌÊ¦', '1.2-2.6Íò/ÔÂ', 'º¼ÖÝ-±õ½­Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ12ÈË', '10-08·¢²¼'), '±±¾©½Ý¿ÆÖÇ³Ï¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (38, ('(¼±Æ¸) pythonÅÀ³æ¿ª·¢¹¤³ÌÊ¦', '4-8Ç§/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', 'ÎÞÐè¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉîÛÚ³Ï±¦¿Æ¼¼')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (39, ('Python¿ª·¢', '0.6-1.1Íò/ÔÂ', '¶«Ý¸-ÄÏ³ÇÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), '³É¶¼Æô·æ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (40, ('pythonÅÀ³æ¿ª·¢¹¤³ÌÊ¦£¨Ë«ÐÝ+½±½ð£©', '4.5-8Ç§/ÔÂ', 'Ê¯¼Ò×¯', '´ó×¨', 'ÕÐ5ÈË', '10-08·¢²¼', ''), 'ºªµ¦ÊÐ³½ÐÇÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (41, ('Python¿ª·¢¹¤³ÌÊ¦4', '6-8Ç§/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ5ÈË', '10-08·¢²¼'), 'ÉîÛÚÉñÄ¾Ô´¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (42, ('Pythonºó¶Ë/ÅÀ³æ£¨¿ÉÓ¦½ì£©', '0.8-1.2Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Ã÷ÕÜ')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (43, ('Python³õ¼¶¿ª·¢', '0.6-1.2Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐ3ÈË', '10-08·¢²¼'), '³É¶¼Áú½Ý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (44, ('(¼±Æ¸) python¿ª·¢¹¤³ÌÊ¦', '6-8Ç§/ÔÂ', 'ÖØÇì', 'ÎÞÐè¾­Ñé', '´ó×¨', 'ÕÐ3ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐºï×ÓÈí¼þ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (45, ('(¼±Æ¸) python¿ª·¢¹¤³ÌÊ¦', '4.5-7Ç§/ÔÂ', '¶«Ý¸-Ý¸³ÇÇø', 'ÎÞÐè¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐºï×ÓÈí¼þ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (46, ('pythonÊµÏ°ÖúÀí/Ë«ÐÝ', '5-8Ç§/ÔÂ', '¶«Ý¸-ÄÏ³ÇÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '¸ßÖÐ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉîÛÚÉñÄ¾Ô´¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (47, ('python¿ª·¢ÖúÀí', '3-4.5Ç§/ÔÂ', 'Î÷°²-ÐÂ³ÇÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Î÷°²ÊÐ›ºå±ÉúÌ¬Çø²©Ô¶¿Æ¼¼ÖÇÄÜÏµÍ³ÑÐ·¢²¿')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (48, ('python¿ª·¢ÖúÀí', '6-8Ç§/ÔÂ', 'Î÷°²-Î´ÑëÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Î÷°²²©Á¦ÐÂÍ¨»·±£¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (49, ('Java/´óÊý¾Ý/python ½²Ê¦', '0.5-1Íò/ÔÂ', 'À¥Ã÷', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐ3ÈË', '10-08·¢²¼'), 'ÔÆÄÏÐÂ»ª¼ÆËã»úÖÐµÈ×¨ÒµÑ§Ð£')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (50, ('Python±à³Ì', '5-8Ç§/ÔÂ', 'Æ¼Ïç', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '10-08·¢²¼'), 'ÖÐ²Ä½­Î÷µç´ÉµçÆøÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (51, ('ÉçÈºÔËÓª×¨Ô±-Python¿Î³Ì', '0.6-1.2Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ50ÈË', '10-08·¢²¼'), 'ÉÏº£Ååç÷ÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (52, ('python¿ª·¢', '1.6-2.6Íò/ÔÂ', 'ÉîÛÚ-¸£ÌïÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉîÛÚÓ£¼ª¶ûÆóÒµ×ÉÑ¯¹ÜÀíÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (53, ('Python¿ª·¢ÊµÏ°Éú', '350Ôª/Ìì', 'º¼ÖÝ-½­¸ÉÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Õã½­°×ðØ×Ê²ú¹ÜÀí¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (54, ('±à³Ì½²Ê¦£¨python/C++/scratch£©', '0.6-1.2Íò/ÔÂ', 'ÖØÇì', 'ÔÚÐ£Éú/Ó¦½ìÉú', '±¾¿Æ', 'ÕÐ5ÈË', '10-08·¢²¼'), 'ÖØÇìÒú¹ÚÖÝ½ÌÓý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (55, ('python ³ÌÐòÔ±', '2-2.5Íò/ÔÂ', '³£ÖÝ-Îä½øÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '10-08·¢²¼'), '³£ÖÝê»ÔóÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (56, ('Python¿ª·¢¹¤³ÌÊ¦', '5-8Ç§/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), '¹ãÖÝÊÐ¿­ÔóÀû¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (57, ('Python¿ª·¢¹¤³ÌÊ¦', '20-30Íò/Äê', 'ÉÏº£-ãÉÐÐÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÉÏº£Ë¼Á¿Á¿×Ó¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (58, ('pythonÊý¾Ý·ÖÎöÊ¦', '5-8Ç§/ÔÂ', '¸£ÖÝ-ÃöºîÏØ', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ2ÈË', '10-08·¢²¼'), '¸£ÖÝÑïÌÚÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (59, ('pythonºó¶Ë', '1-1.5Íò/ÔÂ', 'º¼ÖÝ-ÉÏ³ÇÇø', '5-7Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'Ë¹ÊÏ(º¼ÖÝ)ÐÂÃ½Ìå¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (60, ('Java/PythonÈí¼þ¹¤³ÌÊ¦', '0.5-1Íò/ÔÂ', 'ÄÏ¾©-ÆÖ¿ÚÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÄÏ¾©Ê°²ñÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (61, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '2-2.5Íò/ÔÂ', 'ÄÏ¾©-ÆÖ¿ÚÇø', '1Äê¾­Ñé', '´ó×¨', '', ''), 'º¼ÖÝÖÐ·þ¿Æ´´ÑÐ¾¿ÔºÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (62, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.5Íò/ÔÂ', '³É¶¼', '2Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ËÄ´¨Éñçú¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (63, ('Python¿ª·¢¹¤³ÌÊ¦', '0.6-1.2Íò/ÔÂ', '³É¶¼-¸ßÐÂÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), '³É¶¼ÉñÖÝÊýÂëÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (64, ('Python¿ª·¢¹¤³ÌÊ¦(***)', '1000Ôª/Ìì', 'ÉÏº£', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ÉÏº£îø¿¨Ò½ÁÆÆ÷ÐµÃ³Ò×ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (65, ('PythonÑÐ·¢¹¤³ÌÊ¦¸Ú', '1.5-2.5Íò/ÔÂ', 'ÉîÛÚ-Áú»ªÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐ´´ÏëÈýÎ¬¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (66, ('Python¿ª·¢¹¤³ÌÊ¦ÊµÏ°', '4.5-6Ç§/ÔÂ', '³É¶¼-³É»ªÇø', 'ÎÞÐè¾­Ñé', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼', ''), 'ËÄ´¨À¤±´ÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (67, ('Python¿ª·¢¹¤³ÌÊ¦£¨¿É×ªÕý£©', '3-4.5Ç§/ÔÂ', '³É¶¼-ÎäºîÇø', 'ÎÞÐè¾­Ñé', 'ÕÐ3ÈË', '10-08·¢²¼', ''), '³É¶¼öïÒ¡ÎïÁªÍøÓÐÏÞÔðÈÎ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (68, ('Python ERPÈí¼þ¿ª·¢¹¤³ÌÊ¦', '0.6-1Íò/ÔÂ', '¹ãÖÝ-Ôö³ÇÇø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐ2ÈË', '10-08·¢²¼'), '¹ãÖÝ»Ò¶È²ß»®´´ÒâÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (69, ('Python¿ª·¢¹¤³ÌÊ¦£¨¿ÉÊµÏ°£©', '3-4.5Ç§/ÔÂ', '³É¶¼-ÎÂ½­Çø', 'ÎÞÐè¾­Ñé', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼', ''), '³É¶¼ÉÏöÎÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (70, ('´óÊý¾Ý¿ª·¢¹¤³ÌÊ¦ (Spark/Python)', '1.2-2Íò/ÔÂ', '³É¶¼-ÎÂ½­Çø', 'ÎÞÐè¾­Ñé', 'ÕÐÈô¸ÉÈË', '', ''), '½­ËÕÌ«ºþÔÆ¼ÆËãÐÅÏ¢¼¼Êõ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (71, ('Scratch¿Î³Ì¡¢Python¿Î³Ì¡¢C++¿Î³Ì½ÌÊ¦', '4.5-6Ç§/ÔÂ', '³¤´º-¶þµÀÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ5ÈË', '10-08·¢²¼'), '°Í¶Ù´´¿Í£¨¼ªÁÖ£©½ÌÓý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (72, ('PythonÊµÏ°Éú', '4.5-6Ç§/ÔÂ', 'ËÕÖÝ-¹¤ÒµÔ°Çø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐ4ÈË', '10-08·¢²¼'), 'ËÕÖÝ»ªÅå¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (73, ('Python¿ª·¢¹¤³ÌÊ¦£¨½ðÈÚÈí¼þ£©', '1-2Íò/ÔÂ', 'ËÕÖÝ-Îâ½­Çø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ËÕÖÝÒø·áî£ÕÜÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (74, ('(¼±Æ¸) python¿ª·¢¹¤³ÌÊ¦', '4-8Ç§/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', 'ÎÞÐè¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), '³É¶¼°ÍµÏ°ÍµÏÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (75, ('Python¹¤³ÌÊ¦', '0.8-1Íò/ÔÂ', 'ËÕÖÝ-¹¤ÒµÔ°Çø', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), '½­ËÕÎ÷¸ñÊý¾Ý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (76, ('Python±à³ÌÀÏÊ¦', '0.5-1.5Íò/ÔÂ', 'ºÏ·Ê', 'ÔÚÐ£Éú/Ó¦½ìÉú', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ºÏ·ÊãåÂë°®¶÷½ÌÓý×ÉÑ¯ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (77, ('Python¿ª·¢¹¤³ÌÊ¦ÖúÀí', '4.5-6Ç§/ÔÂ', 'Ö£ÖÝ', 'ÎÞÐè¾­Ñé', 'ÖÐ×¨', 'ÕÐ16ÈË', '10-08·¢²¼'), 'ºÓÄÏ°¬ÒðË¹ÎïÁªÍø¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (78, ('Python¹¤³ÌÊ¦', '6-8Ç§/ÔÂ', '¹ãÖÝ-»ÆÆÒÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '¸ßÖÐ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), '¹ãÖÝ»ªÑëµç×Ó¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (79, ('pythonÅÀ³æ¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', '³¤É³-Ü½ÈØÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ºþÄÏ¾ÅÔÃ·¿µØ²ú¿ª·¢ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (80, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '2.5-3.5Íò/ÔÂ', 'ÉîÛÚ-¸£ÌïÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐµÀºÏË³µç×Ó¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (81, ('PythonÑÐ·¢¹¤³ÌÊ¦£¨¿ç¾³µçÉÌ£©', '1.5-2Íò/ÔÂ', 'ÉîÛÚ-Áú»ªÇø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), 'Íò²©Ê±´ú£¨ÉîÛÚ£©¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (82, ('Python¿ª·¢¹¤³ÌÊ¦', '1.3-1.5Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ2ÈË', '10-08·¢²¼'), 'ÐÅ±ØÓÅ(ÉîÛÚ)ÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (83, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.2Íò/ÔÂ', '¹ãÖÝ', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), '¹ãÖÝÊÐÄýÖÇ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (84, ('pythonËã·¨¹¤³ÌÊ¦', '5-9Ç§/ÔÂ', 'ÎÞÎý-ÎÞÎýÐÂÇø', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '10-08·¢²¼'), 'Â¡ÕýÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (85, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1Íò/ÔÂ', 'ËÕÖÝ-Ïà³ÇÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '10-08·¢²¼'), 'ÖÐºãÊý×Ö½¨Ôì¼¼Êõ£¨ËÕÖÝ£©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:07 $(filename)s : INFO (86, ('pythonºó¶Ë¿ª·¢¹¤³ÌÊ¦', '1-1.6Íò/ÔÂ', 'ËÕÖÝ-Ïà³ÇÇø', '2Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉÏº£å­Ì«ÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
